Arm,Reward,Regret,Algorithm
3,4.794685549620745,0,Epsilon-Greedy
3,4.220395064998896,0,Epsilon-Greedy
3,4.302099044382021,0,Epsilon-Greedy
3,3.919455268812471,0,Epsilon-Greedy
3,2.6765641084452336,0,Epsilon-Greedy
3,2.927561358335142,0,Epsilon-Greedy
3,4.277931535808102,0,Epsilon-Greedy
3,4.085426327828286,0,Epsilon-Greedy
3,4.104263352618881,0,Epsilon-Greedy
3,4.451950588626792,0,Epsilon-Greedy
3,3.6901757512479008,0,Epsilon-Greedy
3,3.3561288077571483,0,Epsilon-Greedy
3,3.9859593976317957,0,Epsilon-Greedy
3,3.2260994369593705,0,Epsilon-Greedy
3,3.0020045228886767,0,Epsilon-Greedy
3,4.471139914426677,0,Epsilon-Greedy
3,4.719292071759093,0,Epsilon-Greedy
3,3.224514229262267,0,Epsilon-Greedy
3,2.983446629598977,0,Epsilon-Greedy
3,3.995500485777495,0,Epsilon-Greedy
3,3.2832119847071626,0,Epsilon-Greedy
3,4.2169969865633385,0,Epsilon-Greedy
3,3.7269784851720265,0,Epsilon-Greedy
3,4.259554848333681,0,Epsilon-Greedy
3,4.3832539914659785,0,Epsilon-Greedy
3,3.903436793724921,0,Epsilon-Greedy
3,3.7824561212967907,0,Epsilon-Greedy
3,2.456926224452793,0,Epsilon-Greedy
3,4.216670383960778,0,Epsilon-Greedy
3,2.1937516226769835,0,Epsilon-Greedy
3,3.8562330022676976,0,Epsilon-Greedy
3,4.5429964564088605,0,Epsilon-Greedy
3,3.2537058788823696,0,Epsilon-Greedy
3,4.431019700512042,0,Epsilon-Greedy
3,1.6802528245607307,0,Epsilon-Greedy
3,3.8483331903372613,0,Epsilon-Greedy
3,4.045377731144948,0,Epsilon-Greedy
3,2.935625133172193,0,Epsilon-Greedy
3,4.038026822496136,0,Epsilon-Greedy
3,4.908648774863742,0,Epsilon-Greedy
3,6.498475160843321,0,Epsilon-Greedy
3,2.379990190985873,0,Epsilon-Greedy
3,5.654339986970296,0,Epsilon-Greedy
3,4.802711754803294,0,Epsilon-Greedy
3,2.9562179325327875,0,Epsilon-Greedy
3,3.947193557836355,0,Epsilon-Greedy
3,4.492531706362992,0,Epsilon-Greedy
3,3.6622699183920635,0,Epsilon-Greedy
3,4.987126573370549,0,Epsilon-Greedy
3,4.393869597364288,0,Epsilon-Greedy
3,3.3247622667253776,0,Epsilon-Greedy
3,5.080742642184451,0,Epsilon-Greedy
3,4.582805919643759,0,Epsilon-Greedy
3,3.4901731850410727,0,Epsilon-Greedy
3,4.7258221099185755,0,Epsilon-Greedy
3,4.750561913704861,0,Epsilon-Greedy
3,3.5873358861040803,0,Epsilon-Greedy
3,4.3502322622175935,0,Epsilon-Greedy
3,3.1824452789737196,0,Epsilon-Greedy
3,5.251428897474533,0,Epsilon-Greedy
3,3.1363104296078723,0,Epsilon-Greedy
3,4.51448016636412,0,Epsilon-Greedy
3,4.281813286987535,0,Epsilon-Greedy
3,4.153163485092243,0,Epsilon-Greedy
3,5.196455974693294,0,Epsilon-Greedy
3,3.43276136769925,0,Epsilon-Greedy
3,0.20499960069171586,0,Epsilon-Greedy
3,4.501642610781407,0,Epsilon-Greedy
3,4.2689983022783276,0,Epsilon-Greedy
3,2.082336602753944,0,Epsilon-Greedy
3,4.576470941441767,0,Epsilon-Greedy
3,3.357644564526907,0,Epsilon-Greedy
3,4.887808124773187,0,Epsilon-Greedy
3,3.3879607739172197,0,Epsilon-Greedy
3,3.4945922892571195,0,Epsilon-Greedy
3,3.683988942002844,0,Epsilon-Greedy
3,5.141456171420945,0,Epsilon-Greedy
3,2.871903934224131,0,Epsilon-Greedy
3,1.5553472039989358,0,Epsilon-Greedy
3,3.827926642232451,0,Epsilon-Greedy
3,4.12844575311139,0,Epsilon-Greedy
3,3.2285778911281326,0,Epsilon-Greedy
3,3.6939741863113498,0,Epsilon-Greedy
3,4.236318264476694,0,Epsilon-Greedy
3,5.04801377636961,0,Epsilon-Greedy
3,4.993948415981622,0,Epsilon-Greedy
3,4.62200027311868,0,Epsilon-Greedy
3,4.232550055184364,0,Epsilon-Greedy
3,4.3579624741150145,0,Epsilon-Greedy
3,4.68562838593834,0,Epsilon-Greedy
3,5.6001388525520275,0,Epsilon-Greedy
3,4.283277101840139,0,Epsilon-Greedy
3,3.996022558720514,0,Epsilon-Greedy
3,5.344017671376543,0,Epsilon-Greedy
3,4.745943198151206,0,Epsilon-Greedy
3,6.4612116940876625,0,Epsilon-Greedy
3,5.312264703453758,0,Epsilon-Greedy
3,4.2532960459526485,0,Epsilon-Greedy
3,4.442437377975491,0,Epsilon-Greedy
3,3.7094226650242588,0,Epsilon-Greedy
3,3.543378065601099,0,Epsilon-Greedy
3,2.2805743869771997,0,Epsilon-Greedy
3,3.8775039997300302,0,Epsilon-Greedy
3,4.779187201201861,0,Epsilon-Greedy
3,3.0976227006685244,0,Epsilon-Greedy
3,4.525863084104368,0,Epsilon-Greedy
3,3.7554956136465782,0,Epsilon-Greedy
3,4.086632499415673,0,Epsilon-Greedy
3,5.261120375196882,0,Epsilon-Greedy
3,4.576217002203716,0,Epsilon-Greedy
3,3.1169645476752565,0,Epsilon-Greedy
3,4.782023063873913,0,Epsilon-Greedy
3,3.1913268725988972,0,Epsilon-Greedy
3,2.6946450291866344,0,Epsilon-Greedy
3,4.680824860350625,0,Epsilon-Greedy
3,6.036916645483517,0,Epsilon-Greedy
3,3.798224266607756,0,Epsilon-Greedy
3,3.047203169715858,0,Epsilon-Greedy
3,3.167227091251194,0,Epsilon-Greedy
3,3.9870694387414862,0,Epsilon-Greedy
3,4.679423158769021,0,Epsilon-Greedy
3,3.7239322817718987,0,Epsilon-Greedy
3,3.204081565213597,0,Epsilon-Greedy
3,4.48275011259763,0,Epsilon-Greedy
3,5.517623974354857,0,Epsilon-Greedy
3,4.5910871531744215,0,Epsilon-Greedy
3,4.361796449853278,0,Epsilon-Greedy
3,2.617155784555575,0,Epsilon-Greedy
3,4.97688541240791,0,Epsilon-Greedy
3,4.301019938499782,0,Epsilon-Greedy
3,2.717915571963906,0,Epsilon-Greedy
3,5.200460714028125,0,Epsilon-Greedy
3,4.93557880843481,0,Epsilon-Greedy
3,5.141805421051897,0,Epsilon-Greedy
3,3.665656569888283,0,Epsilon-Greedy
3,4.264218958511198,0,Epsilon-Greedy
3,3.5391144981485145,0,Epsilon-Greedy
3,2.0058021589800514,0,Epsilon-Greedy
3,5.266796821908339,0,Epsilon-Greedy
3,3.9701854856560943,0,Epsilon-Greedy
3,0.8151699936703509,0,Epsilon-Greedy
3,3.7623607080247714,0,Epsilon-Greedy
3,4.105149695644454,0,Epsilon-Greedy
3,2.890064948437721,0,Epsilon-Greedy
3,3.8599514109039075,0,Epsilon-Greedy
3,2.5312547641626866,0,Epsilon-Greedy
3,5.129905148680166,0,Epsilon-Greedy
3,4.25380818682047,0,Epsilon-Greedy
3,2.364858626945611,0,Epsilon-Greedy
3,4.10626397051984,0,Epsilon-Greedy
3,4.4354007940690074,0,Epsilon-Greedy
3,4.896933685256521,0,Epsilon-Greedy
3,3.0024211460108634,0,Epsilon-Greedy
3,3.644367613546399,0,Epsilon-Greedy
3,4.236533293387581,0,Epsilon-Greedy
3,3.876956966439501,0,Epsilon-Greedy
3,3.8881043709103067,0,Epsilon-Greedy
3,3.878659074757963,0,Epsilon-Greedy
3,3.390924749540676,0,Epsilon-Greedy
3,4.616036457682168,0,Epsilon-Greedy
3,2.485048167332745,0,Epsilon-Greedy
3,4.809103913667039,0,Epsilon-Greedy
3,3.9689835708462553,0,Epsilon-Greedy
3,4.005318634813574,0,Epsilon-Greedy
3,2.5558995319105104,0,Epsilon-Greedy
3,3.4528857842205296,0,Epsilon-Greedy
3,3.8953383145920406,0,Epsilon-Greedy
3,4.5661213322003835,0,Epsilon-Greedy
3,3.2308464094842924,0,Epsilon-Greedy
3,3.9820826948730663,0,Epsilon-Greedy
3,4.4304596312158,0,Epsilon-Greedy
3,2.5047679789653063,0,Epsilon-Greedy
3,5.0289005289826925,0,Epsilon-Greedy
3,4.470928190364921,0,Epsilon-Greedy
3,5.723937439619292,0,Epsilon-Greedy
3,4.004282352745511,0,Epsilon-Greedy
3,5.015672937297814,0,Epsilon-Greedy
3,4.599689231560573,0,Epsilon-Greedy
3,3.961486366436528,0,Epsilon-Greedy
3,4.226192357995556,0,Epsilon-Greedy
3,4.821093067811045,0,Epsilon-Greedy
3,2.5673842155291875,0,Epsilon-Greedy
3,4.8398258358024036,0,Epsilon-Greedy
3,4.391651689339122,0,Epsilon-Greedy
3,2.351843638147639,0,Epsilon-Greedy
3,5.600364754562078,0,Epsilon-Greedy
3,4.36085222556488,0,Epsilon-Greedy
3,4.0779993954700835,0,Epsilon-Greedy
3,4.427495505365679,0,Epsilon-Greedy
3,6.541521460431305,0,Epsilon-Greedy
3,4.348732173958423,0,Epsilon-Greedy
3,2.4064440191539997,0,Epsilon-Greedy
3,4.048738369834935,0,Epsilon-Greedy
3,3.860078479961728,0,Epsilon-Greedy
3,2.806790699808359,0,Epsilon-Greedy
3,3.2345744281326723,0,Epsilon-Greedy
3,1.8405860516797619,0,Epsilon-Greedy
3,3.273345241573549,0,Epsilon-Greedy
3,3.1308939114995553,0,Epsilon-Greedy
3,4.856094068830702,0,Epsilon-Greedy
3,5.838757910648767,0,Epsilon-Greedy
3,4.713022698857308,0,Epsilon-Greedy
3,4.865191695208763,0,Epsilon-Greedy
3,3.1392697468578117,0,Epsilon-Greedy
3,4.085960189410196,0,Epsilon-Greedy
3,3.201216686558737,0,Epsilon-Greedy
3,3.982830304432748,0,Epsilon-Greedy
3,3.29776248500815,0,Epsilon-Greedy
3,3.0001615761996137,0,Epsilon-Greedy
3,4.245468292828262,0,Epsilon-Greedy
3,5.036799984928787,0,Epsilon-Greedy
3,4.601461702710003,0,Epsilon-Greedy
3,2.1820255544678018,0,Epsilon-Greedy
3,3.672505206597664,0,Epsilon-Greedy
3,5.16444085580183,0,Epsilon-Greedy
3,4.55086553134315,0,Epsilon-Greedy
3,2.91324637882657,0,Epsilon-Greedy
3,4.160873031471813,0,Epsilon-Greedy
3,4.806074631699713,0,Epsilon-Greedy
3,4.136909293314097,0,Epsilon-Greedy
3,4.59455633362626,0,Epsilon-Greedy
3,4.16513490171416,0,Epsilon-Greedy
3,4.4878647090389725,0,Epsilon-Greedy
3,3.685861502556866,0,Epsilon-Greedy
3,4.558975445521649,0,Epsilon-Greedy
3,2.123717405214755,0,Epsilon-Greedy
3,4.023926774857501,0,Epsilon-Greedy
3,3.334942243784841,0,Epsilon-Greedy
3,4.609263005738958,0,Epsilon-Greedy
3,4.167301949415397,0,Epsilon-Greedy
3,3.8652306145814936,0,Epsilon-Greedy
3,3.647828597770454,0,Epsilon-Greedy
3,5.264906797147651,0,Epsilon-Greedy
3,4.021763680768368,0,Epsilon-Greedy
3,2.968777554471478,0,Epsilon-Greedy
3,4.529261318698902,0,Epsilon-Greedy
3,3.5376228825558207,0,Epsilon-Greedy
3,4.4496955094736705,0,Epsilon-Greedy
3,4.76749245620621,0,Epsilon-Greedy
3,4.689382912745371,0,Epsilon-Greedy
3,3.9380376542377324,0,Epsilon-Greedy
3,4.13705593466271,0,Epsilon-Greedy
3,5.162282245113681,0,Epsilon-Greedy
3,4.765557223411554,0,Epsilon-Greedy
3,4.8011668721815175,0,Epsilon-Greedy
3,2.3352143326720394,0,Epsilon-Greedy
3,3.327139156936429,0,Epsilon-Greedy
3,4.800104432913519,0,Epsilon-Greedy
3,5.683329528674644,0,Epsilon-Greedy
3,4.5651222110959395,0,Epsilon-Greedy
3,4.147365575770186,0,Epsilon-Greedy
3,3.633804147152191,0,Epsilon-Greedy
3,4.009428071579806,0,Epsilon-Greedy
3,5.203363033339268,0,Epsilon-Greedy
3,3.521756874602139,0,Epsilon-Greedy
3,3.410572706593501,0,Epsilon-Greedy
3,4.5866242705070945,0,Epsilon-Greedy
3,2.618844599075646,0,Epsilon-Greedy
3,3.4294907379534654,0,Epsilon-Greedy
3,2.3783871325902695,0,Epsilon-Greedy
3,4.219724841549436,0,Epsilon-Greedy
3,4.107495630323188,0,Epsilon-Greedy
3,3.2741652005841617,0,Epsilon-Greedy
3,3.4815035346516945,0,Epsilon-Greedy
3,3.3605786849226464,0,Epsilon-Greedy
3,4.511603726065034,0,Epsilon-Greedy
3,3.9287623264524596,0,Epsilon-Greedy
3,4.645364484349575,0,Epsilon-Greedy
3,3.0385753095225985,0,Epsilon-Greedy
3,5.137789411434156,0,Epsilon-Greedy
3,4.671992584813128,0,Epsilon-Greedy
3,1.6663739740048378,0,Epsilon-Greedy
3,2.2409491053828763,0,Epsilon-Greedy
3,4.521049902173865,0,Epsilon-Greedy
3,5.086333024223676,0,Epsilon-Greedy
3,3.212708130857236,0,Epsilon-Greedy
3,3.545637198239757,0,Epsilon-Greedy
3,3.6426338809026584,0,Epsilon-Greedy
3,2.9396316353262986,0,Epsilon-Greedy
3,4.417594533388805,0,Epsilon-Greedy
3,4.356522104194268,0,Epsilon-Greedy
3,4.75384271529687,0,Epsilon-Greedy
3,3.5442084596833245,0,Epsilon-Greedy
3,5.242749482805115,0,Epsilon-Greedy
3,3.32389221738692,0,Epsilon-Greedy
3,4.663039288214236,0,Epsilon-Greedy
3,3.9741144295265385,0,Epsilon-Greedy
3,4.04387562667253,0,Epsilon-Greedy
3,4.388684919736975,0,Epsilon-Greedy
3,3.658515616118939,0,Epsilon-Greedy
3,2.9424036442253922,0,Epsilon-Greedy
3,3.9402247880125,0,Epsilon-Greedy
3,4.069079085941169,0,Epsilon-Greedy
3,5.461245428491966,0,Epsilon-Greedy
3,5.3683177335239485,0,Epsilon-Greedy
3,5.764698423593104,0,Epsilon-Greedy
3,1.7893961031180146,0,Epsilon-Greedy
3,6.305275278036475,0,Epsilon-Greedy
3,2.8306752826043433,0,Epsilon-Greedy
3,3.10088275909954,0,Epsilon-Greedy
3,3.479394006839338,0,Epsilon-Greedy
3,3.237574947759749,0,Epsilon-Greedy
3,5.25093502386837,0,Epsilon-Greedy
3,2.290848799699493,0,Epsilon-Greedy
3,3.0971464300887726,0,Epsilon-Greedy
3,4.469565296732379,0,Epsilon-Greedy
3,1.7159031161270994,0,Epsilon-Greedy
3,4.556921048735768,0,Epsilon-Greedy
3,3.3619972983211728,0,Epsilon-Greedy
3,4.494025396656056,0,Epsilon-Greedy
3,4.507680558266362,0,Epsilon-Greedy
3,3.617118687265427,0,Epsilon-Greedy
3,3.488113018825563,0,Epsilon-Greedy
3,3.164386280229038,0,Epsilon-Greedy
3,3.6279114765824563,0,Epsilon-Greedy
3,3.6366460243462173,0,Epsilon-Greedy
3,5.231724102127896,0,Epsilon-Greedy
3,2.7981814261602436,0,Epsilon-Greedy
3,4.280837041737021,0,Epsilon-Greedy
3,4.788411177652574,0,Epsilon-Greedy
3,3.693147933569966,0,Epsilon-Greedy
3,4.737199909925522,0,Epsilon-Greedy
3,5.160025000229613,0,Epsilon-Greedy
3,4.662081291794221,0,Epsilon-Greedy
3,3.021723189770982,0,Epsilon-Greedy
3,4.571195238122598,0,Epsilon-Greedy
3,3.119607208988874,0,Epsilon-Greedy
3,2.6515384209350428,0,Epsilon-Greedy
3,3.018741838557639,0,Epsilon-Greedy
3,4.515033828597719,0,Epsilon-Greedy
3,5.045594444893611,0,Epsilon-Greedy
3,5.345058514942379,0,Epsilon-Greedy
3,4.871730783420863,0,Epsilon-Greedy
3,3.341228831629061,0,Epsilon-Greedy
3,3.8462598020584307,0,Epsilon-Greedy
3,5.14071181197479,0,Epsilon-Greedy
3,3.9703215114826977,0,Epsilon-Greedy
3,4.8391858981973765,0,Epsilon-Greedy
3,4.544637119530909,0,Epsilon-Greedy
3,3.3359850143584238,0,Epsilon-Greedy
3,4.648326670106324,0,Epsilon-Greedy
3,3.4738214253739144,0,Epsilon-Greedy
3,4.960956502133125,0,Epsilon-Greedy
3,3.184081697855425,0,Epsilon-Greedy
3,4.29479810384771,0,Epsilon-Greedy
3,5.10652724550901,0,Epsilon-Greedy
3,3.1878218844617288,0,Epsilon-Greedy
3,4.420482436532489,0,Epsilon-Greedy
3,4.671940111486238,0,Epsilon-Greedy
3,3.385220904569345,0,Epsilon-Greedy
3,4.285203471966348,0,Epsilon-Greedy
3,3.881838234850215,0,Epsilon-Greedy
3,5.30296371012309,0,Epsilon-Greedy
3,3.3544447028320774,0,Epsilon-Greedy
3,3.2918967585840737,0,Epsilon-Greedy
3,1.6934224051323756,0,Epsilon-Greedy
3,5.411653607604574,0,Epsilon-Greedy
3,5.359678417837056,0,Epsilon-Greedy
3,3.590806422895078,0,Epsilon-Greedy
3,3.7564490072674217,0,Epsilon-Greedy
3,5.35376429867849,0,Epsilon-Greedy
3,2.7424110879380903,0,Epsilon-Greedy
3,4.542183798094756,0,Epsilon-Greedy
3,4.414229473867331,0,Epsilon-Greedy
3,3.824256923503275,0,Epsilon-Greedy
3,3.676438761397238,0,Epsilon-Greedy
3,4.548723381456753,0,Epsilon-Greedy
3,2.9075363475173157,0,Epsilon-Greedy
3,5.52655936750442,0,Epsilon-Greedy
3,3.728026165523821,0,Epsilon-Greedy
3,2.8398849846021372,0,Epsilon-Greedy
3,5.029487263697454,0,Epsilon-Greedy
3,2.6746880983998382,0,Epsilon-Greedy
3,3.8767611743430193,0,Epsilon-Greedy
3,3.9703024533260782,0,Epsilon-Greedy
3,3.7235399511601095,0,Epsilon-Greedy
3,5.796277393461399,0,Epsilon-Greedy
3,5.860206145578004,0,Epsilon-Greedy
3,3.462894351847727,0,Epsilon-Greedy
3,5.154151859286266,0,Epsilon-Greedy
3,3.1410471360098033,0,Epsilon-Greedy
3,4.104996361523103,0,Epsilon-Greedy
3,4.5945763720681825,0,Epsilon-Greedy
3,5.61463627440917,0,Epsilon-Greedy
3,4.092221266200667,0,Epsilon-Greedy
3,2.1045359875091756,0,Epsilon-Greedy
3,3.4789465856047457,0,Epsilon-Greedy
3,5.511430137751492,0,Epsilon-Greedy
3,4.833653700135491,0,Epsilon-Greedy
3,3.0961332759549087,0,Epsilon-Greedy
3,2.793312095949187,0,Epsilon-Greedy
3,2.090504442151806,0,Epsilon-Greedy
3,4.437566546712426,0,Epsilon-Greedy
3,3.3958752421211393,0,Epsilon-Greedy
3,5.757653738080916,0,Epsilon-Greedy
3,3.4472144895731516,0,Epsilon-Greedy
3,4.86546099297558,0,Epsilon-Greedy
3,4.6291507399470335,0,Epsilon-Greedy
3,4.448841941198876,0,Epsilon-Greedy
3,2.0488332756846326,0,Epsilon-Greedy
3,2.84844004690845,0,Epsilon-Greedy
3,2.572274844870485,0,Epsilon-Greedy
3,4.791120650400767,0,Epsilon-Greedy
3,5.008604908693503,0,Epsilon-Greedy
3,3.9418543856476584,0,Epsilon-Greedy
3,1.6598775069414993,0,Epsilon-Greedy
3,3.1890421415259915,0,Epsilon-Greedy
3,3.255451612720966,0,Epsilon-Greedy
3,5.075079486269799,0,Epsilon-Greedy
3,4.250236217507272,0,Epsilon-Greedy
3,2.96795928001985,0,Epsilon-Greedy
3,5.746950443315734,0,Epsilon-Greedy
3,1.8448701042733449,0,Epsilon-Greedy
3,3.348708468006664,0,Epsilon-Greedy
3,4.659695127859879,0,Epsilon-Greedy
3,4.505386575235176,0,Epsilon-Greedy
3,4.224410975583903,0,Epsilon-Greedy
3,2.0598983403009967,0,Epsilon-Greedy
3,4.186606158032418,0,Epsilon-Greedy
3,2.633041562908423,0,Epsilon-Greedy
3,4.01750084199571,0,Epsilon-Greedy
3,2.9617875049435787,0,Epsilon-Greedy
3,5.05413772709706,0,Epsilon-Greedy
3,2.3094164689771235,0,Epsilon-Greedy
3,3.7685364364056135,0,Epsilon-Greedy
3,4.302148735822851,0,Epsilon-Greedy
3,3.440731154208685,0,Epsilon-Greedy
3,4.824527582818192,0,Epsilon-Greedy
3,3.668172947413355,0,Epsilon-Greedy
3,4.703161223533741,0,Epsilon-Greedy
3,4.0129127061817265,0,Epsilon-Greedy
3,7.171201830652307,0,Epsilon-Greedy
3,2.885515822598369,0,Epsilon-Greedy
3,3.9009252839907065,0,Epsilon-Greedy
3,4.972434867000101,0,Epsilon-Greedy
3,3.510730077556661,0,Epsilon-Greedy
3,4.034898560645662,0,Epsilon-Greedy
3,3.639477901159683,0,Epsilon-Greedy
3,3.6796034639622937,0,Epsilon-Greedy
3,4.004960647143092,0,Epsilon-Greedy
3,5.129137886398276,0,Epsilon-Greedy
3,2.2278943942379987,0,Epsilon-Greedy
3,4.4306862839057874,0,Epsilon-Greedy
3,4.488404348442035,0,Epsilon-Greedy
3,2.3214271496584438,0,Epsilon-Greedy
3,2.553555849178867,0,Epsilon-Greedy
3,4.316026086161851,0,Epsilon-Greedy
3,3.0902486411266157,0,Epsilon-Greedy
3,4.393566208864529,0,Epsilon-Greedy
3,4.884399934907492,0,Epsilon-Greedy
3,4.169060208582937,0,Epsilon-Greedy
3,4.916762350127386,0,Epsilon-Greedy
3,2.7074981341362094,0,Epsilon-Greedy
3,3.4839038853059376,0,Epsilon-Greedy
3,3.0720471139085808,0,Epsilon-Greedy
3,1.9026841884978944,0,Epsilon-Greedy
3,3.741785280051889,0,Epsilon-Greedy
3,3.489911693386621,0,Epsilon-Greedy
3,3.492406195477577,0,Epsilon-Greedy
3,5.379442062754557,0,Epsilon-Greedy
3,4.531746145147197,0,Epsilon-Greedy
3,2.5748195176085047,0,Epsilon-Greedy
3,4.873301862184942,0,Epsilon-Greedy
3,4.868497102633851,0,Epsilon-Greedy
3,3.967199011504833,0,Epsilon-Greedy
3,6.385370507684737,0,Epsilon-Greedy
3,5.635084921795965,0,Epsilon-Greedy
3,4.313271357739965,0,Epsilon-Greedy
3,3.339861221690374,0,Epsilon-Greedy
3,2.2599249899418066,0,Epsilon-Greedy
3,2.9728969898256943,0,Epsilon-Greedy
3,3.0472985999395568,0,Epsilon-Greedy
3,4.169828708351523,0,Epsilon-Greedy
3,1.6533701795992384,0,Epsilon-Greedy
3,3.1785505496570536,0,Epsilon-Greedy
3,4.178260429585429,0,Epsilon-Greedy
3,3.574894795571031,0,Epsilon-Greedy
3,4.381216782583552,0,Epsilon-Greedy
3,4.070210764280641,0,Epsilon-Greedy
3,4.2533228182473035,0,Epsilon-Greedy
3,1.8544708954325397,0,Epsilon-Greedy
3,2.4541383353173143,0,Epsilon-Greedy
3,3.4329608777828877,0,Epsilon-Greedy
3,3.116644213330106,0,Epsilon-Greedy
3,3.5079093054448918,0,Epsilon-Greedy
3,3.6313795648586664,0,Epsilon-Greedy
3,3.5266856493673684,0,Epsilon-Greedy
3,4.268640803424593,0,Epsilon-Greedy
3,4.053583483728885,0,Epsilon-Greedy
3,3.39043206342083,0,Epsilon-Greedy
3,2.4334867886120826,0,Epsilon-Greedy
3,4.542164548295267,0,Epsilon-Greedy
3,3.796467952534279,0,Epsilon-Greedy
3,3.4202491131564807,0,Epsilon-Greedy
3,2.422594730213233,0,Epsilon-Greedy
3,3.436880495329765,0,Epsilon-Greedy
3,2.2215308384246972,0,Epsilon-Greedy
3,4.201383012868199,0,Epsilon-Greedy
3,5.354699179080515,0,Epsilon-Greedy
3,5.19450505912962,0,Epsilon-Greedy
3,4.980162702492368,0,Epsilon-Greedy
3,3.845559734333811,0,Epsilon-Greedy
3,3.871564386471214,0,Epsilon-Greedy
3,5.506362720638295,0,Epsilon-Greedy
3,4.146034924856167,0,Epsilon-Greedy
3,3.0862161886897517,0,Epsilon-Greedy
3,4.788745148440157,0,Epsilon-Greedy
3,4.899961744630178,0,Epsilon-Greedy
3,4.299192297876398,0,Epsilon-Greedy
3,6.288169608374271,0,Epsilon-Greedy
3,5.981258114385089,0,Epsilon-Greedy
3,6.253519660293634,0,Epsilon-Greedy
3,3.267615846061352,0,Epsilon-Greedy
3,3.0134284218368785,0,Epsilon-Greedy
3,4.044250399424071,0,Epsilon-Greedy
3,3.6751363875402543,0,Epsilon-Greedy
3,4.685419203850074,0,Epsilon-Greedy
3,4.244438722274752,0,Epsilon-Greedy
3,3.5111002214488165,0,Epsilon-Greedy
3,3.2667705995850826,0,Epsilon-Greedy
3,4.003991659858817,0,Epsilon-Greedy
3,4.483131267426851,0,Epsilon-Greedy
3,5.789909114397143,0,Epsilon-Greedy
3,5.54526254072677,0,Epsilon-Greedy
3,2.7182472848553303,0,Epsilon-Greedy
3,3.813806894431518,0,Epsilon-Greedy
3,5.117350941833562,0,Epsilon-Greedy
3,3.754204035224086,0,Epsilon-Greedy
3,7.466818504901994,0,Epsilon-Greedy
3,2.4334739305023025,0,Epsilon-Greedy
3,2.9008733365243042,0,Epsilon-Greedy
3,4.308513646320611,0,Epsilon-Greedy
3,2.6484259571120057,0,Epsilon-Greedy
3,4.172473102119077,0,Epsilon-Greedy
3,5.269748780693664,0,Epsilon-Greedy
3,1.734300540311442,0,Epsilon-Greedy
3,3.6932733263885225,0,Epsilon-Greedy
3,5.473690018349634,0,Epsilon-Greedy
3,5.1485186367069655,0,Epsilon-Greedy
3,3.799905849254033,0,Epsilon-Greedy
3,3.2869959741230277,0,Epsilon-Greedy
3,3.431705231089619,0,Epsilon-Greedy
3,5.678239132739555,0,Epsilon-Greedy
3,2.5860081781258746,0,Epsilon-Greedy
3,2.5615022305895003,0,Epsilon-Greedy
3,2.775360550818373,0,Epsilon-Greedy
3,4.932084703865014,0,Epsilon-Greedy
3,3.596551050230622,0,Epsilon-Greedy
3,5.256814999595989,0,Epsilon-Greedy
3,2.012946259161177,0,Epsilon-Greedy
3,2.0480887576739097,0,Epsilon-Greedy
3,3.216273580464825,0,Epsilon-Greedy
3,4.277175983024822,0,Epsilon-Greedy
3,4.001503302198261,0,Epsilon-Greedy
3,3.4402903922563612,0,Epsilon-Greedy
3,2.87689019798643,0,Epsilon-Greedy
3,3.374059244872991,0,Epsilon-Greedy
3,3.591494528017392,0,Epsilon-Greedy
3,3.198808814061596,0,Epsilon-Greedy
3,3.2826824526439746,0,Epsilon-Greedy
3,4.585187750691725,0,Epsilon-Greedy
3,5.915885078436135,0,Epsilon-Greedy
3,3.7841515830401873,0,Epsilon-Greedy
3,5.226675868486901,0,Epsilon-Greedy
3,4.706351590354141,0,Epsilon-Greedy
3,2.998398633784105,0,Epsilon-Greedy
3,6.870481620707191,0,Epsilon-Greedy
3,4.840806832862594,0,Epsilon-Greedy
3,5.140766859576177,0,Epsilon-Greedy
3,5.359171902833438,0,Epsilon-Greedy
3,4.709255821210786,0,Epsilon-Greedy
3,4.687314730597406,0,Epsilon-Greedy
3,2.952525666070416,0,Epsilon-Greedy
3,3.6183643512797152,0,Epsilon-Greedy
3,2.045961912815807,0,Epsilon-Greedy
3,4.053160644739079,0,Epsilon-Greedy
3,5.303332563606696,0,Epsilon-Greedy
3,2.946404887048647,0,Epsilon-Greedy
3,6.104865263998025,0,Epsilon-Greedy
3,3.113443729139387,0,Epsilon-Greedy
3,3.1346955940772325,0,Epsilon-Greedy
3,3.418558011880799,0,Epsilon-Greedy
3,4.35716056124265,0,Epsilon-Greedy
3,4.750214906938753,0,Epsilon-Greedy
3,3.323918788008535,0,Epsilon-Greedy
3,4.442724461650402,0,Epsilon-Greedy
3,4.930025373968892,0,Epsilon-Greedy
3,3.6349944226449877,0,Epsilon-Greedy
3,3.784527239997372,0,Epsilon-Greedy
3,5.972471217111978,0,Epsilon-Greedy
3,4.816000385627891,0,Epsilon-Greedy
3,5.355287066408808,0,Epsilon-Greedy
3,5.984482273814095,0,Epsilon-Greedy
3,3.3642470536364684,0,Epsilon-Greedy
3,3.565119360436001,0,Epsilon-Greedy
3,3.2124286284995964,0,Epsilon-Greedy
3,5.389094091584983,0,Epsilon-Greedy
3,5.052306347174897,0,Epsilon-Greedy
3,5.4845529463037295,0,Epsilon-Greedy
